taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
2484989	Synallaxis spixi P.L.Sclater, 1856	2484989	Synallaxis spixi P.L.Sclater, 1856	13400	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Synallaxis	2484925	Synallaxis spixi	2484989
2485003	Synallaxis erythrothorax P.L.Sclater, 1855	2485003	Synallaxis erythrothorax P.L.Sclater, 1855	9738	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Synallaxis	2484925	Synallaxis erythrothorax	2485003
2486009	Thripophaga berlepschi Hellmayr, 1905	2486009	Thripophaga berlepschi Hellmayr, 1905	206	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Thripophaga	2486002	Thripophaga berlepschi	2486009
2486878	Ramsayornis fasciatus (Gould, 1843)	2486878	Ramsayornis fasciatus (Gould, 1843)	2273	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Ramsayornis	2486876	Ramsayornis fasciatus	2486878
2489132	Progne sinaloae Nelson, 1898	2489132	Progne sinaloae Nelson, 1898	151	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Progne	2489127	Progne sinaloae	2489132
2492992	Pteruthius rufiventer Blyth, 1842	2492992	Pteruthius rufiventer Blyth, 1842	439	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Pteruthius	2492991	Pteruthius rufiventer	2492992
2496119	Geotrygon versicolor (Lafresnaye, 1846)	2496119	Geotrygon versicolor (Lafresnaye, 1846)	679	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Geotrygon	2496103	Geotrygon versicolor	2496119
5229167	Milvus migrans (Boddaert, 1783)	5229167	Milvus migrans (Boddaert, 1783)	382386	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Milvus	5229166	Milvus migrans	5229167
5230456	Lalage nigra (J.R.Forster, 1781)	5230456	Lalage nigra (J.R.Forster, 1781)	6357	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Lalage	2486798	Lalage nigra	5230456
5230777	Hirundo nigrorufa Bocage, 1877	5230777	Hirundo nigrorufa Bocage, 1877	39	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo nigrorufa	5230777
5231986	Centropus leucogaster (Leach, 1814)	5231986	Centropus leucogaster (Leach, 1814)	586	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Centropus	2496524	Centropus leucogaster	5231986
5788714	Diglossa indigotica P.L.Sclater, 1856	5788714	Diglossa indigotica P.L.Sclater, 1856	1693	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Diglossa	2488798	Diglossa indigotica	5788714
5789020	Micromacronus sordidus Ripley & Rabor, 1968	5789020	Micromacronus sordidus Ripley & Rabor, 1968	50	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Timaliidae	3241609	Micromacronus	2492900	Micromacronus sordidus	5789020
6086183	Icterus northropi	6086183	Icterus northropi	434	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus northropi	6086183
6089514	Cantorchilus griseus (Todd, 1925)	6089514	Cantorchilus griseus (Todd, 1925)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Cantorchilus	7341033	Cantorchilus griseus	6089514
6090081	Calliope calliope (Pallas, 1776)	2492537	Luscinia calliope (Pallas, 1776)	11905	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Luscinia	5429330	Luscinia calliope	2492537
6090086	Calliope obscura	6090086	Calliope obscura	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Calliope	3242938	Calliope obscura	6090086
6101181	Antrostomus noctitherus (Wetmore, 1919)	2496888	Caprimulgus noctitherus (Wetmore, 1919)	620	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Caprimulgus	2496826	Caprimulgus noctitherus	2496888
8203903	Carpodacus waltoni (Sharpe, 1905)	8203903	Carpodacus waltoni (Sharpe, 1905)	370	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carpodacus	2494445	Carpodacus waltoni	8203903
9476062	Quiscalus mexicanus (Gmelin, 1788)	9476062	Quiscalus mexicanus (Gmelin, 1788)	1234519	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Quiscalus	2484132	Quiscalus mexicanus	9476062
2476291	Leucochloris albicollis (Vieillot, 1818)	2476291	Leucochloris albicollis (Vieillot, 1818)	7615	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Leucochloris	2476290	Leucochloris albicollis	2476291
2480586	Accipiter luteoschistaceus Rothschild & Hartert, 1926	2480586	Accipiter luteoschistaceus Rothschild & Hartert, 1926	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter luteoschistaceus	2480586
2480876	Egretta garzetta (Linnaeus, 1766)	2480876	Egretta garzetta (Linnaeus, 1766)	464395	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Egretta	2480872	Egretta garzetta	2480876
2481047	Falco peregrinus Tunstall, 1771	2481047	Falco peregrinus Tunstall, 1771	670417	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco peregrinus	2481047
2481855	Phalacrocorax ranfurlyi Ogilvie-Grant, 1901	4848928	Leucocarbo ranfurlyi (Ogilvie-Grant, 1901)	25	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Leucocarbo	4848922	Leucocarbo ranfurlyi	4848928
2482589	Pseudopodoces humilis (Hume, 1871)	2482589	Pseudopodoces humilis (Hume, 1871)	871	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Pseudopodoces	2482588	Pseudopodoces humilis	2482589
2483943	Zimmerius vilissimus (P.L.Sclater & Salvin, 1859)	2483943	Zimmerius vilissimus (P.L.Sclater & Salvin, 1859)	4603	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Zimmerius	2483931	Zimmerius vilissimus	2483943
2485291	Cranioleuca vulpina (Pelzeln, 1856)	2485291	Cranioleuca vulpina (Pelzeln, 1856)	2989	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Cranioleuca	2485286	Cranioleuca vulpina	2485291
2487412	Vireo modestus P.L.Sclater, 1861	2487412	Vireo modestus P.L.Sclater, 1861	3973	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo modestus	2487412
2487964	Euphonia chlorotica (Linnaeus, 1766)	2487964	Euphonia chlorotica (Linnaeus, 1766)	25972	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Euphonia	2487948	Euphonia chlorotica	2487964
2488682	Lamprospiza melanoleuca (Vieillot, 1817)	2488682	Lamprospiza melanoleuca (Vieillot, 1817)	1838	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Lamprospiza	2488681	Lamprospiza melanoleuca	2488682
2488942	Philepitta castanea (Statius Muller, 1776)	2488942	Philepitta castanea (Statius Muller, 1776)	710	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Philepittidae	9332	Philepitta	2488940	Philepitta castanea	2488942
2490763	Turdus nudigenis Lafresnaye, 1848	2490763	Turdus nudigenis Lafresnaye, 1848	15558	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus nudigenis	2490763
2490973	Scelorchilus rubecula (Kittlitz, 1830)	2490973	Scelorchilus rubecula (Kittlitz, 1830)	6640	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Rhinocryptidae	5281	Scelorchilus	2490971	Scelorchilus rubecula	2490973
2492867	Lanius senator Linnaeus, 1758	2492867	Lanius senator Linnaeus, 1758	38477	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius senator	2492867
2497873	Lophostrix cristata (Daudin, 1800)	2497873	Lophostrix cristata (Daudin, 1800)	6582	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Lophostrix	2497872	Lophostrix cristata	2497873
5228246	Galbula cyanescens Deville, 1849	5228246	Galbula cyanescens Deville, 1849	5658	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Galbulidae	5244	Galbula	7772409	Galbula cyanescens	5228246
5789057	Zoothera imbricata E.L.Layard, 1854	5789057	Zoothera imbricata E.L.Layard, 1854	212	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Zoothera	2490889	Zoothera imbricata	5789057
5789308	Ixobrychus dubius Mathews, 1912	5789308	Ixobrychus dubius Mathews, 1912	1240	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ixobrychus	2480843	Ixobrychus dubius	5789308
7341834	Setophaga petechia (Linnaeus, 1766)	7341834	Setophaga petechia (Linnaeus, 1766)	2339029	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga petechia	7341834
7602458	Dinopium everetti	7602458	Dinopium everetti	397	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dinopium	5228802	Dinopium everetti	7602458
7691806	Psilopogon haemacephalus (Müller, 1776)	2478661	Megalaima haemacephala (Statius Muller, 1776)	105776	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Megalaima	2478657	Megalaima haemacephala	2478661
8260960	Lophorina minor	8260960	Lophorina minor	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paradisaeidae	5711	Lophorina	2494915	Lophorina minor	8260960
9332343	Cyanoloxia cyanoides	9332343	Cyanoloxia cyanoides	24704	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Cyanoloxia	2490381	Cyanoloxia cyanoides	9332343
2474120	Xenoperdix udzungwensis Dinesen, Lehmberg, Svendsen, Hansen & Fjeldsa, 1994	2474120	Xenoperdix udzungwensis Dinesen, Lehmberg, Svendsen, Hansen & Fjeldsa, 1994	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Xenoperdix	2474119	Xenoperdix udzungwensis	2474120
2474590	Laterallus jamaicensis (Gmelin, 1789)	2474590	Laterallus jamaicensis (Gmelin, 1789)	7249	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Laterallus	2474584	Laterallus jamaicensis	2474590
2475916	Rhyticeros undulatus (Shaw, 1811)	2475916	Rhyticeros undulatus (Shaw, 1811)	4296	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Bucerotidae	9720	Rhyticeros	2475903	Rhyticeros undulatus	2475916
2476589	Phaethornis syrmatophorus Gould, 1851	2476589	Phaethornis syrmatophorus Gould, 1851	9250	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Phaethornis	2476571	Phaethornis syrmatophorus	2476589
2478233	Colaptes campestris (Vieillot, 1818)	2478233	Colaptes campestris (Vieillot, 1818)	35373	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Colaptes	2478232	Colaptes campestris	2478233
2479769	Charmosyna margarethae Tristram, 1879	2479769	Charmosyna margarethae Tristram, 1879	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Charmosyna	2479736	Charmosyna margarethae	2479769
2479796	Neophema bourki (Gould, 1841)	2479795	Neopsephotus bourkii (Gould, 1841)	2355	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Neopsephotus	2479794	Neopsephotus bourkii	2479795
2480960	Thinocorus orbignyianus I.Geoffroy Saint-Hilaire & Lesson, 1831	2480960	Thinocorus orbignyianus I.Geoffroy Saint-Hilaire & Lesson, 1831	3600	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Thinocoridae	5287	Thinocorus	2480959	Thinocorus orbignyianus	2480960
2481825	Gallinago macrodactyla Bonaparte, 1839	2481825	Gallinago macrodactyla Bonaparte, 1839	206	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Gallinago	2481808	Gallinago macrodactyla	2481825
2482044	Tachybaptus dominicus (Linnaeus, 1766)	2482044	Tachybaptus dominicus (Linnaeus, 1766)	85807	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Tachybaptus	2482040	Tachybaptus dominicus	2482044
2483200	Phylloscartes lanyoni G.R.Graves, 1988	2483200	Phylloscartes lanyoni G.R.Graves, 1988	292	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Phylloscartes	2483199	Phylloscartes lanyoni	2483200
2483242	Hirundinea ferruginea (Gmelin, 1788)	2483242	Hirundinea ferruginea (Gmelin, 1788)	11187	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Hirundinea	2483241	Hirundinea ferruginea	2483242
2485152	Leptasthenura fuliginiceps (Orbigny & Lafresnaye, 1837)	2485152	Leptasthenura fuliginiceps (Orbigny & Lafresnaye, 1837)	1437	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Leptasthenura	2485138	Leptasthenura fuliginiceps	2485152
2486368	Pipreola arcuata (Lafresnaye, 1843)	2486368	Pipreola arcuata (Lafresnaye, 1843)	4042	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Pipreola	2486358	Pipreola arcuata	2486368
2486406	Procnias albus (Hermann, 1783)	2486406	Procnias albus (Hermann, 1783)	558	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Procnias	2486399	Procnias albus	2486406
2486644	Myiagra ferrocyanea E.P.Ramsay, 1879	2486644	Myiagra ferrocyanea E.P.Ramsay, 1879	214	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Monarchidae	5256	Myiagra	2486633	Myiagra ferrocyanea	2486644
2487879	Cyanistes caeruleus (Linnaeus, 1758)	2487879	Cyanistes caeruleus (Linnaeus, 1758)	347945	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Cyanistes	2487875	Cyanistes caeruleus	2487879
2488902	Cyanerpes nitidus (Hartlaub, 1847)	2488902	Cyanerpes nitidus (Hartlaub, 1847)	1399	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Cyanerpes	2488889	Cyanerpes nitidus	2488902
2489128	Progne murphyi Chapman, 1925	2489128	Progne murphyi Chapman, 1925	189	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Progne	2489127	Progne murphyi	2489128
2489862	Myioborus brunniceps (d'Orbigny & Lafresnaye, 1837)	2489862	Myioborus brunniceps (d'Orbigny & Lafresnaye, 1837)	4825	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Myioborus	2489828	Myioborus brunniceps	2489862
2490032	Dysithamnus plumbeus (Wied-Neuwied, 1831)	2490032	Dysithamnus plumbeus (Wied-Neuwied, 1831)	162	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Dysithamnus	2490027	Dysithamnus plumbeus	2490032
2490494	Pheucticus ludovicianus (Linnaeus, 1766)	2490494	Pheucticus ludovicianus (Linnaeus, 1766)	947856	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Pheucticus	2490486	Pheucticus ludovicianus	2490494
2490499	Pheucticus aureoventris (d'Orbigny & Lafresnaye, 1837)	2490499	Pheucticus aureoventris (d'Orbigny & Lafresnaye, 1837)	5646	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Pheucticus	2490486	Pheucticus aureoventris	2490499
2490510	Grallaricula nana (Lafresnaye, 1842)	2490510	Grallaricula nana (Lafresnaye, 1842)	2660	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Grallariidae	6101110	Grallaricula	2490507	Grallaricula nana	2490510
2491310	Sporophila intermedia Cabanis, 1851	2491310	Sporophila intermedia Cabanis, 1851	6809	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sporophila	2491308	Sporophila intermedia	2491310
2491651	Chondestes grammacus (Say, 1822)	2491651	Chondestes grammacus (Say, 1822)	411483	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Chondestes	2491650	Chondestes grammacus	2491651
2492319	Platysteira jamesoni (Sharpe, 1890)	2492319	Platysteira jamesoni (Sharpe, 1890)	344	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Platysteiridae	9335	Platysteira	2492310	Platysteira jamesoni	2492319
2492653	Niltava vivida (Swinhoe, 1864)	2492653	Niltava vivida (Swinhoe, 1864)	5133	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Niltava	2492648	Niltava vivida	2492653
2496936	Caprimulgus donaldsoni Sharpe, 1895	2496936	Caprimulgus donaldsoni Sharpe, 1895	247	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Caprimulgus	2496826	Caprimulgus donaldsoni	2496936
5227839	Francolinus pondicerianus (Gmelin, 1789)	5227839	Francolinus pondicerianus (Gmelin, 1789)	76380	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Francolinus	5227810	Francolinus pondicerianus	5227839
5229152	Vanellus cayanus (Latham, 1790)	2480250	Hoploxypterus cayanus (Latham, 1790)	7300	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Charadriidae	2480210	Hoploxypterus	2480343	Hoploxypterus cayanus	2480250
5229452	Ortalis wagleri G.R.Gray, 1867	5229452	Ortalis wagleri G.R.Gray, 1867	8017	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Cracidae	5237	Ortalis	2482229	Ortalis wagleri	5229452
5231363	Newtonia fanovanae Gyldenstolpe, 1933	5231363	Newtonia fanovanae Gyldenstolpe, 1933	53	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vangidae	5294	Newtonia	2493225	Newtonia fanovanae	5231363
5231683	Mimus patagonicus (Orbigny & Lafresnaye, 1837)	5231683	Mimus patagonicus (Orbigny & Lafresnaye, 1837)	6914	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Mimidae	9321	Mimus	2494919	Mimus patagonicus	5231683
5231737	Rhipidura nebulosa Peale, 1848	5231737	Rhipidura nebulosa Peale, 1848	281	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Rhipiduridae	5712	Rhipidura	2495006	Rhipidura nebulosa	5231737
5231957	Centropus anselli Sharpe, 1874	5231957	Centropus anselli Sharpe, 1874	138	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Centropus	2496524	Centropus anselli	5231957
5959114	Bubo vosseleri Reichenow, 1908	5959114	Bubo vosseleri Reichenow, 1908	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Bubo	5959091	Bubo vosseleri	5959114
6085475	Anas albogularis	6085475	Anas albogularis	265	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas albogularis	6085475
6086929	Automolus lammi	6086929	Automolus lammi	91	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Automolus	2485730	Automolus lammi	6086929
6093645	Melaniparus carpi	6093645	Melaniparus carpi	468	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Melaniparus	7341941	Melaniparus carpi	6093645
6100903	Frederickena unduliger (Pelzeln, 1868)	6100903	Frederickena unduliger (Pelzeln, 1868)	81	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Frederickena	2490232	Frederickena unduliger	6100903
6101216	Fregetta maoriana (Mathews, 1932)	5229415	Oceanites maorianus (Mathews, 1932)	277	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Hydrobatidae	5249	Oceanites	2481963	Oceanites maorianus	5229415
7508852	Ceratopipra cornuta	7508852	Ceratopipra cornuta	198	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pipridae	5270	Ceratopipra	4850812	Ceratopipra cornuta	7508852
7609892	Crithagra concolor (Barboza du Bocage, 1888)	7609892	Crithagra concolor (Barboza du Bocage, 1888)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Crithagra	4846581	Crithagra concolor	7609892
7632485	Locustella montis (Hartert, 1896)	7632485	Locustella montis (Hartert, 1896)	109	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella montis	7632485
7719219	Phalacrocorax atriceps King, 1828	4848927	Leucocarbo atriceps (King, 1828)	12859	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Leucocarbo	4848922	Leucocarbo atriceps	4848927
2474872	Neotis ludwigii (Ruppell, 1837)	2474872	Neotis ludwigii (Ruppell, 1837)	617	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Otidiformes	8708973	Otididae	9610	Neotis	2474871	Neotis ludwigii	2474872
2476307	Aglaeactis aliciae Salvin, 1896	2476307	Aglaeactis aliciae Salvin, 1896	31	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Aglaeactis	2476303	Aglaeactis aliciae	2476307
2484417	Dolichonyx oryzivorus (Linnaeus, 1758)	2484417	Dolichonyx oryzivorus (Linnaeus, 1758)	363584	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Dolichonyx	2484416	Dolichonyx oryzivorus	2484417
2485606	Coryphistera alaudina Burmeister, 1860	2485606	Coryphistera alaudina Burmeister, 1860	5841	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Coryphistera	2485605	Coryphistera alaudina	2485606
2485847	Margarornis squamiger (Orbigny & Lafresnaye, 1838)	2485847	Margarornis squamiger (Orbigny & Lafresnaye, 1838)	13277	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Margarornis	2485841	Margarornis squamiger	2485847
2486545	Aphelocephala pectoralis (Gould, 1871)	2486545	Aphelocephala pectoralis (Gould, 1871)	132	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acanthizidae	3241751	Aphelocephala	2486542	Aphelocephala pectoralis	2486545
2486556	Gerygone flavolateralis (G.R.Gray, 1859)	2486556	Gerygone flavolateralis (G.R.Gray, 1859)	736	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acanthizidae	3241751	Gerygone	2486549	Gerygone flavolateralis	2486556
2489047	Basilornis corythaix (Wagler, 1827)	2489047	Basilornis corythaix (Wagler, 1827)	61	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Basilornis	2489046	Basilornis corythaix	2489047
2489450	Gymnorhina tibicen (Latham, 1802)	2489450	Gymnorhina tibicen (Latham, 1802)	420834	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cracticidae	9308	Gymnorhina	2489449	Gymnorhina tibicen	2489450
2490172	Myrmotherula pacifica Hellmayr, 1911	2490172	Myrmotherula pacifica Hellmayr, 1911	4327	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Myrmotherula	2490167	Myrmotherula pacifica	2490172
